Year,Country,Code,CPI value,Rank
2011,Nigeria,NGA,2.4,143
2011,Russia,RUS,2.4,143
2011,Timor-Leste,TLS,2.4,143
2011,Togo,TGO,2.4,143
2011,Uganda,UGA,2.4,143
2011,Tajikistan,TJK,2.3,152
2011,Ukraine,UKR,2.3,152
2011,Central African Republic,CAF,2.2,154
2011,Congo Republic,COR,2.2,154
2011,C_te d_Ivoire,CIV,2.2,154
2011,Guinea-Bissau,GNB,2.2,154
2011,Kenya,KEN,2.2,154
2011,Laos,LAO,2.2,154
2011,Nepal,NPL,2.2,154
2011,Papua New Guinea,PNG,2.2,154
2011,Paraguay,PRY,2.2,154
2011,Zimbabwe,ZWE,2.2,154
2011,Cambodia,KHM,2.1,164
2011,Guinea,GIN,2.1,164
2011,Kyrgyzstan,KGZ,2.1,164
2011,Yemen,YEM,2.1,164
2011,Angola,AGO,2,168
2011,Chad,TCD,2,168
2011,Democratic Republic of the Congo ,COD,2,168
2011,Libya,LBY,2,168
2011,Burundi,BDI,1.9,172
2011,Equatorial Guinea,GNQ,1.9,172
2011,Venezuela,VEN,1.9,172
2011,Haiti,HTI,1.8,175
2011,Iraq,IRQ,1.8,175
2011,Sudan,SDN,1.6,177
2011,Turkmenistan,TKM,1.6,177
2011,Uzbekistan,UZB,1.6,177
2011,Afghanistan,AFG,1.5,180
2011,Myanmar,MMR,1.5,180
2011,Korea (North),PRK,1,182
2011,Somalia,SOM,1,182
